Date,CompanyID,Daily_Return,Trading_Volume,Value_at_Risk,Volatility,Liquidity_Ratio,Environmental_Score,Social_Score,Governance_Score,ESG_Combined_Score,Risk_Category,Compliance_Status,Market_Sentiment
2022-05-02,12,0.0059,925545,2.371,16.46,123.26,86.84,77.04,78.71,80.86,Very High,Compliant,Neutral
2022-05-02,13,0.006,1036971,2.558,15.28,115.95,89.09,81.22,79.35,83.22,Low,Compliant,Neutral
2022-05-02,14,0.0055,965073,2.845,16.19,122.11,78.71,85.82,88.57,84.37,Low,Compliant,Neutral
2022-05-02,15,0.0053,948537,2.48,14.81,117.21,84.22,76.23,89.14,83.2,Very High,Compliant,Neutral
2022-05-03,1,0.0055,1051909,2.84,14.54,122.21,76.86,74.75,74.21,75.27,Low,Compliant,Bullish
2022-05-03,2,0.005,1057675,2.847,14.46,116.65,88.41,91.03,75.53,84.99,Medium,Compliant,Bullish
2022-05-03,3,0.0052,1072337,2.809,14.99,133.81,82.85,81.02,85.29,83.05,Medium,Compliant,Bullish
2022-05-03,4,0.0051,1021756,2.642,14.0,121.93,78.46,93.0,86.97,86.14,Medium,Compliant,Neutral
2022-05-03,5,0.005,1101678,2.685,14.76,128.07,93.91,79.48,84.15,85.85,Low,Compliant,Bullish
2022-05-03,6,0.0043,1110500,2.801,15.9,127.04,89.45,88.15,72.82,83.47,Very High,Compliant,Bullish
2022-05-03,7,0.004,1084336,2.752,15.89,121.92,94.77,92.49,74.79,87.35,Low,Compliant,Bullish
2022-05-03,8,0.0038,1049416,2.675,14.12,115.79,85.68,80.22,89.97,85.29,Medium,Compliant,Neutral
2022-05-03,9,0.004,981765,2.858,14.78,122.45,88.76,78.4,73.07,80.08,Medium,Under Review,Neutral
2022-05-03,10,0.0038,1120770,2.703,15.65,126.62,80.64,74.7,75.22,76.85,Low,Under Review,Bullish
2022-05-03,11,0.0031,976045,2.854,14.87,121.24,87.53,88.83,81.76,86.04,Low,Compliant,Neutral
2022-05-03,12,0.0035,961592,2.375,15.18,112.01,86.81,77.05,78.73,80.86,Very High,Compliant,Neutral
2022-05-03,13,0.0028,1010733,2.417,16.09,110.46,89.06,81.23,79.37,83.22,Medium,Compliant,Neutral
2022-05-03,14,0.0028,932088,2.58,13.92,118.06,78.69,85.83,88.59,84.37,Medium,Compliant,Neutral
2022-05-03,15,0.0027,1120796,2.545,14.75,113.73,84.19,76.24,89.16,83.2,High,Compliant,Bullish
2022-05-04,1,0.0026,1041171,2.752,14.33,132.23,76.83,74.76,74.23,75.27,Low,Under Review,Neutral
2022-05-04,2,0.0023,1034903,2.427,14.29,114.38,88.38,91.04,75.55,84.99,High,Compliant,Neutral
2022-05-04,3,0.0021,1055307,2.851,16.86,119.74,82.82,81.03,85.31,83.05,Low,Compliant,Bullish
2022-05-04,4,0.0017,1022980,2.507,15.06,127.53,78.43,93.01,86.99,86.14,High,Compliant,Neutral
2022-05-04,5,0.0017,927949,2.566,15.53,130.08,93.88,79.49,84.17,85.85,Low,Compliant,Neutral
2022-05-04,6,0.0013,1046931,2.485,16.17,121.83,89.42,88.16,72.84,83.47,High,Compliant,Neutral
2022-05-04,7,0.0013,1068379,2.644,14.05,114.59,94.74,92.51,74.81,87.35,Medium,Compliant,Bullish
2022-05-04,8,0.001,1007219,2.372,14.65,116.8,85.65,80.24,89.99,85.29,Low,Compliant,Neutral
2022-05-04,9,0.0008,1077161,2.419,16.47,120.44,88.73,78.41,73.09,80.08,Low,Compliant,Bullish
2022-05-04,10,0.0006,968671,2.729,16.57,119.12,80.61,74.71,75.24,76.85,Low,Compliant,Neutral
2022-05-04,11,0.0004,967659,2.438,15.06,118.75,87.5,88.85,81.78,86.04,Very High,Compliant,Neutral
2022-05-04,12,0.0002,955550,2.463,15.06,113.45,86.78,77.06,78.75,80.86,Low,Compliant,Neutral
2022-05-04,13,0.0,998883,2.753,16.25,132.61,89.03,81.24,79.39,83.22,Medium,Compliant,Neutral
2022-05-04,14,-0.0001,1096457,2.389,14.82,110.98,78.65,85.84,88.61,84.37,Low,Under Review,Bearish
2022-05-04,15,-0.0003,1092722,2.568,14.27,121.05,84.16,76.26,89.18,83.2,Very High,Compliant,Bearish
2022-05-05,1,-0.0005,1001604,2.352,14.71,134.31,76.8,74.77,74.25,75.27,Medium,Compliant,Neutral
2022-05-05,2,-0.0006,1044095,2.52,15.11,126.47,88.34,91.05,75.57,84.99,Low,Compliant,Neutral
2022-05-05,3,-0.0009,1071293,2.703,14.07,119.02,82.78,81.04,85.32,83.05,Medium,Compliant,Bearish
2022-05-05,4,-0.0009,973041,2.386,15.39,113.91,78.4,93.02,87.01,86.14,Very High,Compliant,Neutral
2022-05-05,5,-0.0013,958205,2.801,16.2,133.97,93.84,79.5,84.19,85.84,Medium,Compliant,Neutral
2022-05-05,6,-0.0013,1123416,2.812,15.51,110.7,89.39,88.17,72.86,83.47,Medium,Compliant,Bearish
2022-05-05,7,-0.0014,1050804,2.394,14.14,127.08,94.71,92.52,74.83,87.35,Low,Compliant,Bearish
2022-05-05,8,-0.0017,1125704,2.854,15.28,131.97,85.61,80.25,90.01,85.29,Low,Compliant,Bearish
2022-05-05,9,-0.0018,993683,2.494,16.11,111.02,88.69,78.43,73.11,80.08,Low,Compliant,Neutral
2022-05-05,10,-0.0019,1068889,2.383,14.1,128.21,80.58,74.72,75.26,76.85,Medium,Compliant,Bearish
2022-05-05,11,-0.0021,970353,2.342,14.11,134.94,87.46,88.86,81.79,86.04,High,Compliant,Neutral
2022-05-05,12,-0.0023,978446,2.552,15.07,126.14,86.75,77.07,78.77,80.86,High,Compliant,Neutral
2022-05-05,13,-0.0022,1030138,2.667,14.53,120.64,89.0,81.25,79.41,83.22,High,Compliant,Neutral
2022-05-05,14,-0.0026,990781,2.512,16.82,131.94,78.62,85.85,88.63,84.37,Low,Compliant,Neutral
2022-05-05,15,-0.0028,959694,2.775,15.73,124.09,84.13,76.27,89.2,83.2,High,Compliant,Neutral
2022-05-06,1,-0.0027,979443,2.712,14.82,128.9,76.76,74.78,74.27,75.27,Medium,Compliant,Neutral
2022-05-06,2,-0.0026,932890,2.522,16.12,124.95,88.31,91.06,75.59,84.99,Medium,Compliant,Neutral
2022-05-06,3,-0.0029,1070598,2.722,15.1,111.47,82.75,81.05,85.34,83.05,Medium,Compliant,Bearish
2022-05-06,4,-0.0027,1027095,2.829,14.35,115.78,78.36,93.03,87.02,86.14,Low,Compliant,Neutral
2022-05-06,5,-0.0027,945392,2.389,14.68,112.5,93.81,79.51,84.21,85.84,Low,Compliant,Neutral
2022-05-06,6,-0.0029,961490,2.5,15.93,113.2,89.35,88.18,72.88,83.47,Medium,Compliant,Neutral
2022-05-06,7,-0.0031,947413,2.582,14.11,110.97,94.67,92.53,74.85,87.35,Low,Compliant,Neutral
2022-05-06,8,-0.0035,1052582,2.6,14.79,120.96,85.58,80.26,90.03,85.29,Medium,Compliant,Bearish
2022-05-06,9,-0.0035,946014,2.624,14.6,115.01,88.66,78.43,73.13,80.07,Low,Compliant,Neutral
2022-05-06,10,-0.0035,1082112,2.498,14.58,131.67,80.54,74.73,75.28,76.85,Very High,Compliant,Bearish
2022-05-06,11,-0.0034,931147,2.69,16.07,129.09,87.43,88.87,81.81,86.04,Very High,Compliant,Neutral
2022-05-06,12,-0.0034,978452,2.679,16.52,124.76,86.71,77.08,78.79,80.86,Very High,Compliant,Neutral
2022-05-06,13,-0.0034,1110753,2.644,16.18,122.71,88.96,81.26,79.43,83.22,High,Compliant,Bearish
2022-05-06,14,-0.0039,1075463,2.403,15.96,116.99,78.59,85.86,88.64,84.36,Very High,Compliant,Bearish
2022-05-06,15,-0.0032,942578,2.593,16.81,122.4,84.1,76.27,89.22,83.2,High,Compliant,Neutral
2022-05-09,1,-0.0039,1096970,2.53,14.15,126.5,76.72,74.79,74.29,75.27,Very High,Compliant,Bearish
2022-05-09,2,-0.0037,1029503,2.601,14.49,129.99,88.27,91.07,75.61,84.98,Medium,Compliant,Neutral
2022-05-09,3,-0.0036,1102625,2.826,15.26,112.77,82.71,81.06,85.36,83.04,High,Compliant,Bearish
2022-05-09,4,-0.0038,1052060,2.597,15.13,128.21,78.32,93.04,87.04,86.13,Low,Compliant,Bearish
2022-05-09,5,-0.0036,1068963,2.354,15.28,129.07,93.77,79.52,84.23,85.84,Medium,Compliant,Bearish
2022-05-09,6,-0.0039,1133445,2.576,14.62,124.56,89.31,88.19,72.9,83.47,Very High,Compliant,Bearish
2022-05-09,7,-0.0039,976559,2.776,14.45,116.09,94.63,92.53,74.87,87.34,Medium,Compliant,Neutral
2022-05-09,8,-0.0035,1057547,2.756,15.57,124.11,85.54,80.26,90.05,85.28,Low,Compliant,Bearish
2022-05-09,9,-0.0034,1023945,2.618,16.87,123.23,88.62,78.44,73.15,80.07,Medium,Compliant,Neutral
2022-05-09,10,-0.0036,937222,2.481,15.21,122.58,80.5,74.73,75.3,76.84,High,Compliant,Neutral
2022-05-09,11,-0.0038,932218,2.594,14.13,122.23,87.39,88.87,81.83,86.03,High,Compliant,Neutral
2022-05-09,12,-0.0033,954008,2.647,16.19,113.62,86.67,77.09,78.81,80.86,Medium,Compliant,Neutral
2022-05-09,13,-0.0035,1063617,2.876,14.91,115.42,88.93,81.27,79.45,83.22,Low,Compliant,Bearish
2022-05-09,14,-0.0034,1046867,2.691,14.77,113.32,78.55,85.87,88.66,84.36,Very High,Compliant,Neutral
2022-05-09,15,-0.0034,1044202,2.718,15.02,116.92,84.06,76.28,89.24,83.19,High,Compliant,Neutral
2022-05-10,1,-0.003,936583,2.613,16.26,117.45,76.68,74.79,74.31,75.26,Low,Compliant,Neutral
2022-05-10,2,-0.0033,1027158,2.542,16.56,117.01,88.23,91.08,75.62,84.98,High,Under Review,Neutral
2022-05-10,3,-0.0033,1121459,2.783,15.85,116.19,82.67,81.06,85.38,83.04,Low,Compliant,Bearish
2022-05-10,4,-0.0028,1012671,2.618,15.03,129.14,78.28,93.05,87.06,86.13,Low,Under Review,Neutral
2022-05-10,5,-0.0027,1059851,2.881,14.99,131.21,93.73,79.53,84.24,85.83,High,Compliant,Bearish
2022-05-10,6,-0.0031,1092064,2.6,14.42,119.1,89.27,88.2,72.92,83.46,High,Compliant,Bearish
2022-05-10,7,-0.0025,1093094,2.397,16.94,118.58,94.6,92.54,74.88,87.34,Low,Compliant,Bearish
2022-05-10,8,-0.0028,1038518,2.721,16.03,131.9,85.5,80.27,90.07,85.28,Low,Compliant,Neutral
2022-05-10,9,-0.0025,1108775,2.388,14.12,126.48,88.58,78.45,73.17,80.07,Low,Compliant,Bearish
2022-05-10,10,-0.0022,1012389,2.497,16.11,118.34,80.46,74.74,75.32,76.84,Very High,Compliant,Neutral
2022-05-10,11,-0.0024,1115505,2.552,15.44,128.73,87.35,88.88,81.85,86.03,High,Compliant,Bearish
2022-05-10,12,-0.002,981429,2.756,17.09,119.64,86.64,77.1,78.83,80.86,Medium,Compliant,Neutral
2022-05-10,13,-0.0019,989872,2.629,16.61,125.63,88.89,81.28,79.47,83.21,Low,Compliant,Neutral
2022-05-10,14,-0.0017,943001,2.385,14.6,135.68,78.51,85.88,88.68,84.36,Low,Compliant,Neutral
2022-05-10,15,-0.0017,1096954,2.696,16.31,118.63,84.02,76.29,89.26,83.19,High,Compliant,Bearish
2022-05-11,1,-0.0014,1018712,2.589,15.59,134.18,76.64,74.8,74.32,75.25,Low,Compliant,Neutral
2022-05-11,2,-0.0013,979937,2.86,14.66,119.13,88.19,91.09,75.64,84.97,Medium,Compliant,Neutral
2022-05-11,3,-0.0013,980653,2.639,16.26,124.58,82.63,81.07,85.4,83.03,High,Compliant,Neutral
2022-05-11,4,-0.0009,1119613,2.751,15.79,122.61,78.24,93.05,87.08,86.12,Low,Compliant,Bearish
2022-05-11,5,-0.0008,1105807,2.494,14.18,130.62,93.69,79.53,84.26,85.83,Low,Compliant,Bearish
2022-05-11,6,-0.0006,1047851,2.782,16.11,112.78,89.23,88.2,72.93,83.45,Low,Compliant,Neutral
2022-05-11,7,-0.0005,1061002,2.762,16.08,126.8,94.55,92.55,74.9,87.33,Medium,Compliant,Bearish
2022-05-11,8,-0.0002,1031768,2.861,14.55,130.12,85.46,80.28,90.09,85.28,High,Compliant,Neutral
2022-05-11,9,-0.0,1014790,2.402,15.2,123.0,88.54,78.46,73.18,80.06,Medium,Compliant,Neutral
2022-05-11,10,0.0002,1123641,2.623,15.94,113.94,80.42,74.75,75.33,76.83,Low,Compliant,Bullish
2022-05-11,11,0.0003,959913,2.747,14.55,117.41,87.31,88.89,81.87,86.02,Medium,Compliant,Neutral
2022-05-11,12,0.0005,1020850,2.439,16.79,128.19,86.59,77.1,78.84,80.84,Low,Compliant,Neutral
2022-05-11,13,0.0007,1005681,2.608,14.21,133.55,88.85,81.28,79.48,83.2,Low,Compliant,Neutral
2022-05-11,14,0.001,1037735,2.893,14.45,121.84,78.47,85.88,88.7,84.35,Medium,Compliant,Neutral
2022-05-11,15,0.0012,1029492,2.625,14.5,125.29,83.98,76.3,89.28,83.19,Very High,Compliant,Neutral
2022-05-12,1,0.0016,1042384,2.919,15.8,117.09,76.6,74.8,74.34,75.25,High,Compliant,Neutral
2022-05-12,2,0.0017,963833,2.427,16.09,121.66,88.15,91.09,75.66,84.97,High,Compliant,Neutral
2022-05-12,3,0.0018,1041533,2.781,15.42,119.81,82.59,81.07,85.42,83.03,High,Compliant,Neutral
2022-05-12,4,0.0022,985450,2.71,15.06,127.72,78.2,93.06,87.1,86.12,High,Compliant,Neutral
2022-05-12,5,0.0025,973540,2.669,16.7,135.9,93.65,79.54,84.28,85.82,High,Compliant,Neutral
2022-05-12,6,0.0025,948861,2.922,14.38,131.67,89.19,88.21,72.95,83.45,Medium,Compliant,Neutral
2022-05-12,7,0.0027,1094091,2.474,15.05,116.29,94.51,92.55,74.92,87.33,Low,Compliant,Bullish
2022-05-12,8,0.0029,1024570,2.886,14.29,125.87,85.42,80.28,90.1,85.27,Low,Compliant,Neutral
2022-05-12,9,0.0036,1066166,2.779,14.22,113.21,88.49,78.46,73.2,80.05,Medium,Compliant,Bullish
2022-05-12,10,0.0038,1087339,2.549,15.29,117.7,80.38,74.75,75.35,76.83,Very High,Compliant,Bullish
2022-05-12,11,0.0039,1077474,2.896,14.8,115.87,87.27,88.89,81.89,86.02,Medium,Compliant,Bullish
2022-05-12,12,0.0045,1034203,2.644,15.04,119.94,86.55,77.11,78.86,80.84,Low,Compliant,Neutral
2022-05-12,13,0.0047,1017184,2.853,16.79,128.47,88.8,81.29,79.5,83.2,Medium,Compliant,Neutral
2022-05-12,14,0.0048,1014866,2.627,14.72,124.04,78.42,85.89,88.72,84.34,Medium,Compliant,Neutral
2022-05-12,15,0.0054,1070008,2.877,16.67,134.81,83.93,76.3,89.29,83.17,Very High,Compliant,Bullish
2022-05-13,1,0.0049,1039941,2.764,16.34,116.96,76.55,74.81,74.36,75.24,Low,Compliant,Neutral
2022-05-13,2,0.0051,1113899,2.499,15.25,120.74,88.1,91.09,75.68,84.96,High,Under Review,Bullish
2022-05-13,3,0.0055,1119407,2.775,15.95,119.9,82.54,81.08,85.43,83.02,Medium,Compliant,Bullish
2022-05-13,4,0.0055,972913,2.53,15.63,117.59,78.15,93.06,87.11,86.11,Very High,Compliant,Neutral
2022-05-13,5,0.0064,965921,2.651,14.64,136.41,93.6,79.54,84.3,85.81,Medium,Compliant,Neutral
2022-05-13,6,0.0072,1069052,2.523,17.11,121.38,89.14,88.21,72.97,83.44,High,Compliant,Bullish
2022-05-13,7,0.0063,1000624,2.444,16.05,135.14,94.46,92.56,74.94,87.32,Low,Compliant,Neutral
2022-05-13,8,0.0067,941870,2.549,17.04,121.5,85.37,80.29,90.12,85.26,Low,Compliant,Neutral
2022-05-13,9,0.0074,1123416,2.727,16.86,116.88,88.45,78.46,73.22,80.04,Low,Compliant,Bullish
2022-05-13,10,0.0084,985619,2.699,14.51,114.79,80.33,74.76,75.37,76.82,Medium,Compliant,Neutral
2022-05-13,11,0.0078,1132260,2.712,14.92,133.11,87.22,88.9,81.9,86.01,Medium,Compliant,Bullish
2022-05-13,12,0.0083,1088258,2.576,14.73,112.66,86.5,77.11,78.88,80.83,Low,Compliant,Bullish
2022-05-13,13,0.0078,1097870,2.816,16.91,135.85,88.76,81.29,79.52,83.19,Medium,Compliant,Bullish
2022-05-13,14,0.0083,980957,2.829,17.02,122.29,78.38,85.89,88.73,84.33,Medium,Compliant,Neutral
2022-05-13,15,0.0101,987949,2.642,15.96,118.06,83.89,76.3,89.31,83.17,Medium,Compliant,Neutral
2022-05-16,1,0.0103,1048028,2.929,14.62,127.28,76.5,74.81,74.38,75.23,Low,Compliant,Neutral
2022-05-16,2,0.0088,975310,2.802,14.73,115.25,88.05,91.1,75.69,84.95,Very High,Compliant,Neutral
2022-05-16,3,0.0109,1003308,2.842,16.89,113.75,82.49,81.08,85.45,83.01,Medium,Compliant,Neutral
2022-05-16,4,0.0106,1006820,2.606,17.26,132.57,78.1,93.06,87.13,86.1,Low,Compliant,Neutral
2022-05-16,5,0.0114,973185,2.457,14.95,122.56,93.55,79.54,84.31,85.8,Medium,Compliant,Neutral
2022-05-16,6,0.0108,982860,2.932,14.35,124.91,89.1,88.22,72.99,83.44,Low,Compliant,Neutral
2022-05-16,7,0.0112,1104900,2.911,15.38,116.42,94.42,92.56,74.95,87.31,Medium,Compliant,Bullish
2022-05-16,8,0.0114,975244,2.53,14.43,113.57,85.32,80.29,90.14,85.25,Low,Compliant,Neutral
2022-05-16,9,0.0121,946408,2.669,16.97,121.22,88.4,78.47,73.24,80.04,High,Compliant,Neutral
2022-05-16,10,0.0111,1072166,2.829,15.9,124.68,80.28,74.76,75.39,76.81,Very High,Compliant,Bullish
2022-05-16,11,0.0111,1144808,2.826,16.39,131.16,87.17,88.9,81.92,86.0,Low,Compliant,Bullish
2022-05-16,12,0.012,1010177,2.942,15.66,124.59,86.46,77.11,78.9,80.82,Low,Compliant,Neutral
2022-05-16,13,0.0133,965891,2.549,15.46,131.62,88.71,81.29,79.54,83.18,Low,Compliant,Neutral
2022-05-16,14,0.0123,1060534,2.71,15.07,115.02,78.33,85.89,88.75,84.32,Medium,Compliant,Bullish
2022-05-16,15,0.0138,1130990,2.529,16.82,113.75,83.84,76.31,89.33,83.16,Low,Compliant,Bullish
2022-05-17,1,0.0148,1105588,2.692,16.59,116.13,76.45,74.81,74.39,75.22,High,Compliant,Bullish
2022-05-17,2,0.0127,1071963,2.487,15.53,131.44,88.0,91.1,75.71,84.94,Medium,Compliant,Bullish
2022-05-17,3,0.0146,1007787,2.976,15.41,131.14,82.44,81.08,85.47,83.0,Medium,Compliant,Neutral
2022-05-17,4,0.0142,1055433,2.773,14.39,115.75,78.05,93.07,87.15,86.09,Medium,Compliant,Bullish
2022-05-17,5,0.0157,961257,2.953,14.59,113.01,93.5,79.55,84.33,85.79,Very High,Compliant,Neutral
2022-05-17,6,0.0139,1084480,2.519,16.39,129.35,89.05,88.22,73.0,83.42,Low,Compliant,Bullish
2022-05-17,7,0.0156,1094322,2.613,16.05,133.61,94.37,92.56,74.97,87.3,High,Compliant,Bullish
2022-05-17,8,0.0163,1144760,2.633,15.8,131.1,85.27,80.29,90.15,85.24,Medium,Compliant,Bullish
2022-05-17,9,0.0169,997323,2.705,17.06,117.37,88.35,78.47,73.25,80.02,Medium,Compliant,Neutral
2022-05-17,10,0.0164,946790,2.937,16.03,126.89,80.23,74.76,75.4,76.8,Medium,Compliant,Neutral
2022-05-17,11,0.016,1057421,2.709,15.65,131.24,87.12,88.9,81.94,85.99,Low,Compliant,Bullish
2022-05-17,12,0.0166,1091379,2.609,14.94,118.74,86.41,77.12,78.91,80.81,Medium,Compliant,Bullish
2022-05-17,13,0.0177,1109086,2.534,17.06,125.55,88.66,81.3,79.55,83.17,High,Compliant,Bullish
2022-05-17,14,0.0169,984160,2.543,16.28,120.24,78.28,85.9,88.77,84.32,Low,Compliant,Neutral
2022-05-17,15,0.0153,998584,2.923,14.73,118.04,83.79,76.31,89.34,83.15,Medium,Compliant,Neutral
2022-05-18,1,0.0185,1051358,2.75,16.53,136.64,76.4,74.81,74.41,75.21,Low,Compliant,Bullish
2022-05-18,2,0.0179,1013352,2.908,15.81,135.23,87.95,91.1,75.73,84.93,Medium,Compliant,Neutral
2022-05-18,3,0.0181,1124699,2.885,17.06,123.59,82.39,81.08,85.48,82.98,High,Compliant,Bullish
2022-05-18,4,0.0167,1043724,2.582,17.41,115.88,78.0,93.07,87.16,86.08,Medium,Compliant,Neutral
2022-05-18,5,0.0184,1112277,2.588,16.39,130.68,93.45,79.55,84.35,85.78,Low,Compliant,Bullish
2022-05-18,6,0.0177,1066496,2.931,16.82,118.89,88.99,88.22,73.02,83.41,Low,Compliant,Bullish
2022-05-18,7,0.0188,1107078,2.913,14.65,116.73,94.31,92.56,74.99,87.29,High,Compliant,Bullish
2022-05-18,8,0.0169,1014778,2.723,16.28,122.07,85.22,80.29,90.17,85.23,Low,Compliant,Neutral
2022-05-18,9,0.0191,1119688,2.557,16.91,125.8,88.3,78.47,73.27,80.01,Low,Compliant,Bullish
2022-05-18,10,0.0206,1002905,2.522,16.08,115.0,80.18,74.76,75.42,76.79,Medium,Compliant,Neutral
2022-05-18,11,0.0172,1060112,2.678,16.4,126.88,87.07,88.9,81.95,85.97,Low,Compliant,Bullish
2022-05-18,12,0.0208,990505,2.523,17.39,112.98,86.35,77.12,78.93,80.8,High,Compliant,Neutral
2022-05-18,13,0.0188,1045626,2.648,15.13,134.93,88.61,81.3,79.57,83.16,Low,Compliant,Neutral
2022-05-18,14,0.0207,1012722,2.755,14.82,135.67,78.23,85.9,88.78,84.3,Medium,Compliant,Neutral
2022-05-18,15,0.0205,1002067,2.589,16.73,130.99,83.74,76.31,89.36,83.14,Low,Compliant,Neutral
2022-05-19,1,0.0198,1149468,2.581,17.16,124.34,76.35,74.81,74.42,75.19,Medium,Compliant,Bullish
2022-05-19,2,0.0206,979969,3.027,17.25,119.06,87.9,91.1,75.74,84.91,Medium,Compliant,Neutral
2022-05-19,3,0.0213,1112055,2.853,16.58,131.32,82.34,81.08,85.5,82.97,High,Compliant,Bullish
2022-05-19,4,0.0195,1153643,3.051,17.21,136.04,77.95,93.07,87.18,86.07,Medium,Compliant,Bullish
2022-05-19,5,0.0193,950956,2.721,16.78,116.69,93.4,79.55,84.36,85.77,Low,Under Review,Neutral
2022-05-19,6,0.0208,1094017,2.909,14.81,124.41,88.94,88.22,73.04,83.4,Low,Compliant,Bullish
2022-05-19,7,0.0215,1000305,2.644,16.99,120.65,94.26,92.56,75.0,87.27,Very High,Compliant,Neutral
2022-05-19,8,0.0214,955753,2.878,15.11,121.71,85.17,80.29,90.19,85.22,Medium,Compliant,Neutral
2022-05-19,9,0.0216,1032205,2.604,15.3,122.95,88.24,78.47,73.29,80.0,Medium,Compliant,Neutral
2022-05-19,10,0.0202,1144461,2.533,15.81,136.66,80.13,74.76,75.43,76.77,Very High,Compliant,Bullish
2022-05-19,11,0.0218,950170,3.057,15.56,119.3,87.02,88.9,81.97,85.96,Low,Compliant,Neutral
2022-05-19,12,0.019,1071674,2.846,15.59,125.18,86.3,77.12,78.94,80.79,Medium,Compliant,Bullish
2022-05-19,13,0.0208,1053627,3.057,15.1,136.7,88.55,81.3,79.58,83.14,Low,Under Review,Bullish
2022-05-19,14,0.0186,1132176,2.724,15.5,124.8,78.17,85.9,88.8,84.29,Low,Compliant,Bullish
2022-05-19,15,0.02,966009,2.721,14.62,134.54,83.68,76.31,89.38,83.12,Low,Compliant,Neutral
2022-05-20,1,0.0202,1092106,2.763,16.09,114.37,76.29,74.81,74.44,75.18,High,Compliant,Bullish
2022-05-20,2,0.0204,1091985,2.936,17.05,136.82,87.84,91.1,75.76,84.9,Low,Compliant,Bullish
2022-05-20,3,0.0216,1089836,2.858,17.36,117.63,82.28,81.08,85.51,82.96,Low,Compliant,Bullish
2022-05-20,4,0.0204,1147635,3.062,17.22,137.53,77.89,93.06,87.2,86.05,Low,Under Review,Bullish
2022-05-20,5,0.0206,1122671,2.555,15.92,117.36,93.34,79.55,84.38,85.76,Low,Compliant,Bullish
2022-05-20,6,0.0198,958084,2.941,16.94,124.12,88.88,88.22,73.05,83.38,High,Compliant,Neutral
2022-05-20,7,0.0203,1048771,2.728,15.51,120.73,94.2,92.56,75.02,87.26,Medium,Compliant,Neutral
2022-05-20,8,0.0197,1033510,2.644,14.76,123.88,85.11,80.29,90.2,85.2,Very High,Compliant,Neutral
2022-05-20,9,0.0191,1015146,2.831,16.77,119.31,88.19,78.47,73.3,79.99,High,Under Review,Neutral
2022-05-20,10,0.0213,1045113,2.829,16.69,137.27,80.07,74.76,75.45,76.76,High,Compliant,Neutral
2022-05-20,11,0.0215,1031107,2.621,17.19,120.72,86.96,88.9,81.98,85.95,Low,Compliant,Neutral
2022-05-20,12,0.0213,1041439,2.658,16.59,129.47,86.24,77.12,78.96,80.77,Low,Compliant,Neutral
2022-05-20,13,0.0206,1157107,2.775,15.1,116.53,88.5,81.3,79.6,83.13,Medium,Compliant,Bullish
2022-05-20,14,0.0202,969182,2.776,17.36,133.81,78.12,85.9,88.82,84.28,Medium,Under Review,Neutral
2022-05-20,15,0.0221,1145434,2.725,16.63,126.74,83.63,76.31,89.39,83.11,Medium,Compliant,Bullish
2022-05-23,1,0.0207,1052234,2.63,17.22,137.74,76.23,74.81,74.46,75.17,Low,Compliant,Bullish
2022-05-23,2,0.0204,1082730,2.549,17.11,123.78,87.78,91.1,75.77,84.88,Very High,Compliant,Bullish
2022-05-23,3,0.0185,1126536,3.095,15.57,118.06,82.22,81.08,85.53,82.94,Low,Under Review,Bullish
2022-05-23,4,0.0197,1027427,3.081,14.85,121.87,77.83,93.06,87.21,86.03,Low,Compliant,Neutral
2022-05-23,5,0.0198,1042384,2.821,15.18,131.71,93.28,79.54,84.39,85.74,Medium,Compliant,Neutral
2022-05-23,6,0.0198,1038132,3.11,14.91,129.77,88.82,88.22,73.07,83.37,Low,Compliant,Neutral
2022-05-23,7,0.0205,1030943,2.929,15.4,132.79,94.15,92.56,75.04,87.25,Low,Compliant,Neutral
2022-05-23,8,0.0202,1147615,2.587,16.11,115.07,85.05,80.29,90.22,85.19,Low,Compliant,Bullish
2022-05-23,9,0.0204,1127364,2.614,17.56,127.84,88.13,78.47,73.32,79.97,Low,Compliant,Bullish
2022-05-23,10,0.0209,975217,3.067,17.45,136.71,80.01,74.76,75.47,76.75,Low,Compliant,Neutral
2022-05-23,11,0.021,975189,2.905,16.95,115.98,86.9,88.9,82.0,85.93,Low,Compliant,Neutral
2022-05-23,12,0.0205,1043023,3.026,14.7,115.66,86.19,77.11,78.98,80.76,Medium,Compliant,Neutral
2022-05-23,13,0.0213,973500,3.057,15.73,131.34,88.44,81.29,79.62,83.12,Medium,Compliant,Neutral
2022-05-23,14,0.0175,1083847,2.802,16.84,121.25,78.06,85.89,88.83,84.26,Medium,Compliant,Bullish
2022-05-23,15,0.0181,983351,2.576,15.05,129.91,83.57,76.31,89.41,83.1,Medium,Under Review,Neutral
2022-05-24,1,0.0172,1063713,2.655,17.23,127.08,76.17,74.81,74.47,75.15,Low,Compliant,Bullish
2022-05-24,2,0.0195,954760,2.586,17.6,138.19,87.72,91.09,75.79,84.87,Low,Compliant,Neutral
2022-05-24,3,0.0203,1020459,2.655,15.78,135.77,82.16,81.08,85.55,82.93,High,Compliant,Neutral
2022-05-24,4,0.0177,1097033,2.781,16.93,130.47,77.77,93.06,87.23,86.02,Medium,Compliant,Bullish
2022-05-24,5,0.0201,1056275,2.615,15.12,119.99,93.22,79.54,84.41,85.72,Low,Compliant,Bullish
